Program ID: "SimCCT" -Solid State Phase Transformation (SSPT) tool, v1.25 beta (4th March 2019) v2.21 13th Aug 2018
 
 ============ TTT & CCT data ==========
Time Temperature Transformation (TTT) AND Continuous Cooling Transformation (CCT) results for the following conditions
 
Material Composition ID: enter alloy name/ID
 
Li 1998 used (suspect!)
 
Ae1: 701
Ae3: 845.374498536004
% nuleation at start: 1
% nuleation at finish: 99.9
 
ASTM median prior grain size: 8.0
Diameter prior grain size: 0.02209 mm
 
 
Initial CCT temperature: 899 C
 
 ============================================      TTT data     ====================================
 
     Ferrite-nuc,, Ferrite-comp,, Pearlite-nuc,, Pearlite-comp,, Bainite-nuc,, Bainite-comp,, Martensite-nuc
Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,
2.05, 547.0, 35.93, 547.0, 286.94, 547.0, 1042.87, 547.0, 0.09, 498.0, 1.67, 498.0, 0.00, 0.0
2.03, 548.0, 35.55, 548.0, 286.64, 548.0, 1041.79, 548.0, 0.09, 499.0, 1.68, 499.0, 0.00, 0.0
2.01, 549.0, 35.19, 549.0, 286.40, 549.0, 1040.90, 549.0, 0.09, 500.0, 1.69, 500.0, 0.00, 0.0
1.99, 550.0, 34.82, 550.0, 286.21, 550.0, 1040.19, 550.0, 0.09, 501.0, 1.71, 501.0, 0.00, 0.0
1.97, 551.0, 34.47, 551.0, 286.06, 551.0, 1039.68, 551.0, 0.09, 502.0, 1.72, 502.0, 0.00, 0.0
1.95, 552.0, 34.12, 552.0, 285.97, 552.0, 1039.35, 552.0, 0.09, 503.0, 1.74, 503.0, 0.00, 0.0
1.93, 553.0, 33.78, 553.0, 285.94, 553.0, 1039.22, 553.0, 0.09, 504.0, 1.76, 504.0, 0.00, 0.0
1.91, 554.0, 33.44, 554.0, 285.95, 554.0, 1039.28, 554.0, 0.09, 505.0, 1.78, 505.0, 0.00, 0.0
1.89, 555.0, 33.11, 555.0, 286.02, 555.0, 1039.54, 555.0, 0.09, 506.0, 1.80, 506.0, 0.00, 0.0
1.87, 556.0, 32.79, 556.0, 286.15, 556.0, 1039.99, 556.0, 0.09, 507.0, 1.82, 507.0, 0.00, 0.0
1.86, 557.0, 32.47, 557.0, 286.33, 557.0, 1040.64, 557.0, 0.10, 508.0, 1.85, 508.0, 0.00, 0.0
1.84, 558.0, 32.16, 558.0, 286.56, 558.0, 1041.50, 558.0, 0.10, 509.0, 1.87, 509.0, 0.00, 0.0
1.82, 559.0, 31.85, 559.0, 286.85, 559.0, 1042.55, 559.0, 0.10, 510.0, 1.90, 510.0, 0.00, 0.0
1.80, 560.0, 31.55, 560.0, 287.20, 560.0, 1043.82, 560.0, 0.10, 511.0, 1.93, 511.0, 0.00, 0.0
1.79, 561.0, 31.25, 561.0, 287.61, 561.0, 1045.29, 561.0, 0.10, 512.0, 1.96, 512.0, 0.00, 0.0
