Program ID: "SimCCT" -Solid State Phase Transformation (SSPT) tool, v1.25 beta (4th March 2019) v2.21 13th Aug 2018
 
Continuous Cooling Transformation (CCT) results for the following conditions
 
Material Composition ID: enter alloy name/ID
 
Li 1998 used (suspect!)
 
Ae1: 701
Ae3: 845.374498536004
% nuleation at start: 1
% nuleation at finish: 99.9
 
ASTM median prior grain size: 8.0
Diameter prior grain size: 0.02209 mm
 
     Ferrite-nuc,, Ferrite-comp,, Pearlite-nuc,, Pearlite-comp,, Bainite-nuc,, Bainite-comp,, Martensite-nuc
Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,Time (sec), Temp (C) |,
206.006, 811.0, 3553.399, 811.0, 200673.701, 675.0, 859008.130, 676.0, 187.286, 555.0, 3876.600, 555.0, 0.000, 0.0
241.589, 813.0, 4215.623, 812.0, 239733.404, 676.0, 1021564.825, 678.0, 224.743, 555.0, 4651.920, 555.0, 0.000, 0.0
286.535, 814.0, 4942.454, 814.0, 285099.994, 678.0, 1220330.832, 679.0, 268.908, 556.0, 5566.076, 556.0, 0.000, 0.0
335.752, 816.0, 5791.394, 816.0, 340571.939, 679.0, 1457740.648, 680.0, 322.689, 556.0, 6679.291, 556.0, 0.000, 0.0
371.364, 817.0, 6865.941, 817.0, 406828.661, 680.0, 1741301.157, 681.0, 386.098, 557.0, 7991.782, 557.0, 0.000, 0.0
371.364, 817.0, 8138.653, 818.0, 485965.195, 681.0, 2079976.245, 682.0, 463.318, 557.0, 9590.138, 557.0, 0.000, 0.0
440.203, 818.0, 9525.238, 820.0, 580483.197, 682.0, 2484469.321, 683.0, 555.982, 557.0, 11508.166, 557.0, 0.000, 0.0
521.722, 819.0, 11285.598, 821.0, 693369.791, 683.0, 2981363.185, 683.0, 665.227, 558.0, 13769.420, 558.0, 0.000, 0.0
618.240, 820.0, 13369.093, 822.0, 828191.694, 684.0, 3561072.694, 684.0, 798.273, 558.0, 16523.304, 558.0, 0.000, 0.0
723.106, 822.0, 15834.562, 823.0, 993830.033, 684.0, 4253411.478, 685.0, 957.927, 558.0, 19827.964, 558.0, 0.000, 0.0
856.458, 823.0, 18751.455, 824.0, 1187049.082, 685.0, 5080242.868, 686.0, 1146.141, 559.0, 23723.781, 559.0, 0.000, 0.0
1014.227, 824.0, 22201.723, 825.0, 1417802.548, 686.0, 6067670.355, 687.0, 1375.370, 559.0, 28468.538, 559.0, 0.000, 0.0
1200.844, 825.0, 26282.040, 826.0, 1693375.438, 687.0, 7281204.426, 687.0, 1539.803, 559.0, 34162.245, 559.0, 0.000, 0.0
1421.540, 826.0, 31106.414, 827.0, 2032050.525, 687.0, 0.000, 0.0, 1539.803, 559.0, 40994.694, 559.0, 0.000, 0.0
1682.480, 827.0, 36809.257, 828.0, 2426958.457, 688.0, 0.000, 0.0, 1847.764, 559.0, 49048.946, 560.0, 0.000, 0.0
1990.935, 828.0, 43548.980, 829.0, 2898547.541, 689.0, 0.000, 0.0, 2217.317, 559.0, 58858.735, 560.0, 0.000, 0.0
2389.122, 828.0, 52258.776, 829.0, 3478257.050, 689.0, 0.000, 0.0, 2652.954, 560.0, 70630.482, 560.0, 0.000, 0.0
2826.567, 829.0, 61814.667, 830.0, 4154032.705, 690.0, 0.000, 0.0, 3183.545, 560.0, 84756.579, 560.0, 0.000, 0.0
3343.425, 830.0, 73102.563, 831.0, 4984839.246, 690.0, 0.000, 0.0, 3820.254, 560.0, 101707.895, 560.0, 0.000, 0.0
3953.964, 831.0, 86433.030, 832.0, 5953186.009, 691.0, 0.000, 0.0, 4584.305, 560.0, 122049.474, 560.0, 0.000, 0.0
4744.756, 831.0, 103719.636, 832.0, 7143823.210, 691.0, 0.000, 0.0, 5501.166, 560.0, 146027.335, 561.0, 0.000, 0.0
5609.977, 832.0, 122605.898, 833.0, 0.000, 0.0, 0.000, 0.0, 6581.926, 561.0, 175232.802, 561.0, 0.000, 0.0
6631.495, 833.0, 147127.077, 833.0, 0.000, 0.0, 0.000, 0.0, 7898.311, 561.0, 210279.362, 561.0, 0.000, 0.0
7957.794, 833.0, 173877.455, 834.0, 0.000, 0.0, 0.000, 0.0, 9477.973, 561.0, 252335.234, 561.0, 0.000, 0.0
9404.665, 834.0, 208652.946, 834.0, 0.000, 0.0, 0.000, 0.0, 11373.568, 561.0, 302802.281, 561.0, 0.000, 0.0
11285.598, 834.0, 246531.481, 835.0, 0.000, 0.0, 0.000, 0.0, 13648.281, 561.0, 363362.738, 561.0, 0.000, 0.0
